EconomicIndicatorId,ObsDate,Value
68179243002,1/1/2010,3048.1
68179243002,2/1/2010,3170.3
68179243002,3/1/2010,4322.7
68179243002,4/1/2010,5094.6
68179243002,5/1/2010,5994.8
68179243002,6/1/2010,7468.8
68179243002,7/1/2010,7240.8
68179243002,8/1/2010,7726.9
68179243002,9/1/2010,8570.9
68179243002,10/1/2010,8896.5
68179243002,11/1/2010,7926.3
68179243002,12/1/2010,11010.1
68179243002,1/1/2011,3387.4
68179243002,2/1/2011,3776.6
68179243002,3/1/2011,5389.1
68179243002,4/1/2011,5912.2
68179243002,5/1/2011,7454.5
68179243002,6/1/2011,8794.6
68179243002,7/1/2011,8510.8
68179243002,8/1/2011,8673.2
68179243002,9/1/2011,10269
68179243002,10/1/2011,9828.5
68179243002,11/1/2011,9103.2
68179243002,12/1/2011,12792.6
68179243002,1/1/2012,4536.7
68179243002,2/1/2012,4284.4
68179243002,3/1/2012,5633.1
68179243002,4/1/2012,6446.1
68179243002,5/1/2012,7943.1
68179243002,6/1/2012,8379.3
68179243002,7/1/2012,7774.7
68179243002,8/1/2012,8206.5
68179243002,9/1/2012,8368.2
68179243002,10/1/2012,9389.1
68179243002,11/1/2012,8524.3
68179243002,12/1/2012,9490.6
68179243002,1/1/2013,3754.5
68179243002,2/1/2013,3732.2
68179243002,3/1/2013,4503.4
68179243002,4/1/2013,4855.7
68179243002,5/1/2013,5640.1
68179243002,6/1/2013,6710.1
68179243002,7/1/2013,7226.7
68179243002,8/1/2013,7155.6
68179243002,9/1/2013,7824.5
68179243002,10/1/2013,8932.9
68179243002,11/1/2013,8128.5
68179243002,12/1/2013,9880.6
68179243002,1/1/2014,3547.2
68179243002,2/1/2014,4200
68179243002,3/1/2014,5208.6
68179243002,4/1/2014,5373.7
68179243002,5/1/2014,6126.1
68179243002,6/1/2014,7173.8
68179243002,7/1/2014,7223.7
68179243002,8/1/2014,6842.9
68179243002,9/1/2014,8206.4
68179243002,10/1/2014,8782.4
68179243002,11/1/2014,7953.8
68179243002,12/1/2014,10320.3
68179243002,1/1/2015,3581.5
68179243002,2/1/2015,4175.3
68179243002,3/1/2015,5355.1
68179243002,4/1/2015,5821
68179243002,5/1/2015,6195.3
68179243002,6/1/2015,6961.4
68179243002,7/1/2015,7184.8
68179243002,8/1/2015,7124
68179243002,9/1/2015,7959.1
68179243002,10/1/2015,8273.4
68179243002,11/1/2015,7997.4
68179243002,12/1/2015,10211.2
68179243002,1/1/2016,3249.4
68179243002,2/1/2016,3705.8
68179243002,3/1/2016,4473.8
68179243002,4/1/2016,4915.4
68179243002,5/1/2016,5310.4
68179243002,6/1/2016,6018.4
68179243002,7/1/2016,5810.6
68179243002,8/1/2016,5659.2
68179243002,9/1/2016,6726
68179243002,10/1/2016,6613.4
68179243002,11/1/2016,6970.2
68179243002,12/1/2016,9409.8
68179243002,1/1/2017,3326.2
68179243002,2/1/2017,3523.3
68179243002,3/1/2017,5264.4
68179243002,4/1/2017,5160.5
68179243002,5/1/2017,5776.2
68179243002,6/1/2017,6738.2
68179243002,7/1/2017,6978
68179243002,8/1/2017,7026.2
68179243002,9/1/2017,7810.8
68179243002,10/1/2017,8031
68179243002,11/1/2017,8454.4
68179243002,12/1/2017,10762.9
68179243002,1/1/2018,4551.1
68179243002,2/1/2018,4705
68179243002,3/1/2018,6224.5
68179243002,4/1/2018,6305
68179243002,5/1/2018,7139.5
68179243002,6/1/2018,8638.9
68179243002,7/1/2018,8539.1
67362105169,7/1/1996,560.7
67362105169,8/1/1996,565.8
67362105169,9/1/1996,570.2
67362105169,10/1/1996,573.5
67362105169,11/1/1996,575.5
67362105169,12/1/1996,576.5
67362105169,1/1/1997,575.8
67362105169,2/1/1997,574.5
67362105169,3/1/1997,576.2
67362105169,4/1/1997,581.6
67362105169,5/1/1997,586.1
67362105169,6/1/1997,590
67362105169,7/1/1997,595.8
67362105169,8/1/1997,600.2
67362105169,9/1/1997,603.3
67362105169,10/1/1997,608
67362105169,11/1/1997,610.2
67362105169,12/1/1997,606.1
67362105169,1/1/1998,604.5
67362105169,2/1/1998,598.4
67362105169,3/1/1998,598.9
67362105169,4/1/1998,603.4
67362105169,5/1/1998,608.3
67362105169,6/1/1998,612.8
67362105169,7/1/1998,617.4
67362105169,8/1/1998,620.8
67362105169,9/1/1998,624.2
67362105169,10/1/1998,626.8
67362105169,11/1/1998,627.3
67362105169,12/1/1998,618.8
67362105169,1/1/1999,619.5
67362105169,2/1/1999,618.1
67362105169,3/1/1999,620.3
67362105169,4/1/1999,626.7
67362105169,5/1/1999,632.8
67362105169,6/1/1999,637.7
67362105169,7/1/1999,643.8
67362105169,8/1/1999,650.4
67362105169,9/1/1999,659.8
67362105169,10/1/1999,665.1
67362105169,11/1/1999,670.7
67362105169,12/1/1999,672.3
67362105169,1/1/2000,670.8
67362105169,2/1/2000,672.3
67362105169,3/1/2000,675.3
67362105169,4/1/2000,681.3
67362105169,5/1/2000,688.5
67362105169,6/1/2000,695.7
67362105169,7/1/2000,700
67362105169,8/1/2000,703.5
67362105169,9/1/2000,708.4
67362105169,10/1/2000,712.3
67362105169,11/1/2000,714.2
67362105169,12/1/2000,710.4
67362105169,1/1/2001,705.7
67362105169,2/1/2001,703.2
67362105169,3/1/2001,702.2
67362105169,4/1/2001,703.7
67362105169,5/1/2001,706.2
67362105169,6/1/2001,709.1
67362105169,7/1/2001,708
67362105169,8/1/2001,708.5
67362105169,9/1/2001,709.2
67362105169,10/1/2001,709.7
67362105169,11/1/2001,709.8
67362105169,12/1/2001,718.8
67362105169,1/1/2002,714.7
67362105169,2/1/2002,713.2
67362105169,3/1/2002,713.1
67362105169,4/1/2002,712.9
67362105169,5/1/2002,714.4
67362105169,6/1/2002,714.3
67362105169,7/1/2002,715.2
67362105169,8/1/2002,715.2
67362105169,9/1/2002,716.3
67362105169,10/1/2002,712.2
67362105169,11/1/2002,708.6
67362105169,12/1/2002,698.2
67362105169,1/1/2003,691.4
67362105169,2/1/2003,684.2
67362105169,3/1/2003,681.2
67362105169,4/1/2003,679.2
67362105169,5/1/2003,677.7
67362105169,6/1/2003,668.5
67362105169,7/1/2003,633.3
67362105169,8/1/2003,634.7
67362105169,9/1/2003,636.4
67362105169,10/1/2003,635.5
67362105169,11/1/2003,631.3
67362105169,12/1/2003,618
67362105169,1/1/2004,610.5
67362105169,2/1/2004,606.9
67362105169,3/1/2004,606.7
67362105169,4/1/2004,610.1
67362105169,5/1/2004,613.9
67362105169,6/1/2004,616.9
67362105169,7/1/2004,619.6
67362105169,8/1/2004,623.4
67362105169,9/1/2004,625.7
67362105169,10/1/2004,623.5
67362105169,11/1/2004,619.2
67362105169,12/1/2004,607
67362105169,1/1/2005,598.8
67362105169,2/1/2005,596.6
67362105169,3/1/2005,600.9
67362105169,4/1/2005,604.4
67362105169,5/1/2005,608.1
67362105169,6/1/2005,612.5
67362105169,7/1/2005,614.1
67362105169,8/1/2005,616
67362105169,9/1/2005,618
67362105169,10/1/2005,617.5
67362105169,11/1/2005,614.3
67362105169,12/1/2005,603.9
67362105169,1/1/2006,596.5
67362105169,2/1/2006,592.2
67362105169,3/1/2006,592.4
67362105169,4/1/2006,598.4
67362105169,5/1/2006,606.4
67362105169,6/1/2006,613.9
67362105169,7/1/2006,618.1
67362105169,8/1/2006,623.8
67362105169,9/1/2006,628.9
67362105169,10/1/2006,632
67362105169,11/1/2006,632
67362105169,12/1/2006,626.5
67362105169,1/1/2007,625.1
67362105169,2/1/2007,624.6
67362105169,3/1/2007,630.8
67362105169,4/1/2007,640.8
67362105169,5/1/2007,651.3
67362105169,6/1/2007,659.9
67362105169,7/1/2007,667.3
67362105169,8/1/2007,674.3
67362105169,9/1/2007,680.6
67362105169,10/1/2007,682.2
67362105169,11/1/2007,684.6
67362105169,12/1/2007,677.9
67362105169,1/1/2008,673.4
67362105169,2/1/2008,674.5
67362105169,3/1/2008,680.6
67362105169,4/1/2008,688.5
67362105169,5/1/2008,695.7
67362105169,6/1/2008,703.3
67362105169,7/1/2008,706.1
67362105169,8/1/2008,709.6
67362105169,9/1/2008,714.7
67362105169,10/1/2008,713.7
67362105169,11/1/2008,710.4
67362105169,12/1/2008,687.4
67362105169,1/1/2009,671.2
67362105169,2/1/2009,667.8
67362105169,3/1/2009,669.4
67362105169,4/1/2009,671.9
67362105169,5/1/2009,675.8
67362105169,6/1/2009,679.1
67362105169,7/1/2009,676.5
67362105169,8/1/2009,678.7
67362105169,9/1/2009,682.5
67362105169,10/1/2009,681.3
67362105169,11/1/2009,678
67362105169,12/1/2009,670.3
67362105169,1/1/2010,662
67362105169,2/1/2010,658.7
67362105169,3/1/2010,663.5
67362105169,4/1/2010,673.1
67362105169,5/1/2010,683.1
67362105169,6/1/2010,687.6
67362105169,7/1/2010,692.3
67362105169,8/1/2010,696.9
67362105169,9/1/2010,700.4
67362105169,10/1/2010,700.8
67362105169,11/1/2010,698.7
67362105169,12/1/2010,692.6
67362105169,1/1/2011,688.5
67362105169,2/1/2011,687.9
67362105169,3/1/2011,696
67362105169,4/1/2011,703.4
67362105169,5/1/2011,710.9
67362105169,6/1/2011,718
67362105169,7/1/2011,722.4
67362105169,8/1/2011,726
67362105169,9/1/2011,734
67362105169,10/1/2011,733.2
67362105169,11/1/2011,731.2
67362105169,12/1/2011,723.8
67362105169,1/1/2012,718.1
67362105169,2/1/2012,714.5
67362105169,3/1/2012,718.9
67362105169,4/1/2012,728.1
67362105169,5/1/2012,733.7
67362105169,6/1/2012,736.6
67362105169,7/1/2012,736.1
67362105169,8/1/2012,735.5
67362105169,9/1/2012,735.8
67362105169,10/1/2012,730.6
67362105169,11/1/2012,724.3
67362105169,12/1/2012,712.7
67362105169,1/1/2013,702.9
67362105169,2/1/2013,698.2
67362105169,3/1/2013,697.1
67362105169,4/1/2013,700.3
67362105169,5/1/2013,702.7
67362105169,6/1/2013,703.7
67362105169,7/1/2013,703.7
67362105169,8/1/2013,706.7
67362105169,9/1/2013,708.5
67362105169,10/1/2013,707.8
67362105169,11/1/2013,704.6
67362105169,12/1/2013,694.9
67362105169,1/1/2014,688.9
67362105169,2/1/2014,686.5
67362105169,3/1/2014,691.6
67362105169,4/1/2014,692.9
67362105169,5/1/2014,697.6
67362105169,6/1/2014,700.8
67362105169,7/1/2014,700.8
67362105169,8/1/2014,705.6
67362105169,9/1/2014,709.4
67362105169,10/1/2014,709.1
67362105169,11/1/2014,706.6
67362105169,12/1/2014,699.9
67362105169,1/1/2015,695.4
67362105169,2/1/2015,695.6
67362105169,3/1/2015,700
67362105169,4/1/2015,707.3
67362105169,5/1/2015,713.2
67362105169,6/1/2015,716.2
67362105169,7/1/2015,718.6
67362105169,8/1/2015,722.5
67362105169,9/1/2015,726.6
67362105169,10/1/2015,726.1
67362105169,11/1/2015,725.9
67362105169,12/1/2015,720.6
67362105169,1/1/2016,715.1
67362105169,2/1/2016,714.2
67362105169,3/1/2016,717.5
67362105169,4/1/2016,724.2
67362105169,5/1/2016,727.3
67362105169,6/1/2016,733.2
67362105169,7/1/2016,735.3
67362105169,8/1/2016,738.8
67362105169,9/1/2016,741.7
67362105169,10/1/2016,740.3
67362105169,11/1/2016,737.1
67362105169,12/1/2016,731.2
67362105169,1/1/2017,727.1
67362105169,2/1/2017,727.4
67362105169,3/1/2017,734.9
67362105169,4/1/2017,741.3
67362105169,5/1/2017,749.4
67362105169,6/1/2017,759
67362105169,7/1/2017,759.9
67362105169,8/1/2017,765
67362105169,9/1/2017,767.8
67362105169,10/1/2017,766.7
67362105169,11/1/2017,765.2
67362105169,12/1/2017,758.9
67362105169,1/1/2018,757.8
67362105169,2/1/2018,756.7
67362105169,3/1/2018,762
67362105169,4/1/2018,771.8
67362105169,5/1/2018,780.3
67362105169,6/1/2018,789.3
67362105169,7/1/2018,792.9
66036295810,10/1/2003,63481
66036295810,1/1/2004,11983
66036295810,4/1/2004,29681
66036295810,7/1/2004,46489
66036295810,10/1/2004,58342
66036295810,1/1/2005,10615
66036295810,4/1/2005,27435
66036295810,7/1/2005,45378
66036295810,10/1/2005,58616
66036295810,1/1/2006,13233
66036295810,4/1/2006,34335
66036295810,7/1/2006,55027
66036295810,10/1/2006,73372
66036295810,1/1/2007,20090
66036295810,4/1/2007,52884
66036295810,7/1/2007,84360
66036295810,10/1/2007,107989
66036295810,1/1/2008,22905
66036295810,4/1/2008,55720
66036295810,7/1/2008,86063
66036295810,10/1/2008,109123
66036295810,1/1/2009,48809
66036295810,4/1/2009,75454
66036295810,7/1/2009,21448
66036295810,10/1/2009,96151
66036295810,1/1/2010,19563
66036295810,4/1/2010,47552
66036295810,7/1/2010,74096
66036295810,10/1/2010,94781
66036295810,1/1/2011,17686
66036295810,4/1/2011,47272
66036295810,7/1/2011,73273
66036295810,10/1/2011,92772
66036295810,1/1/2012,17994
66036295810,4/1/2012,42437
66036295810,7/1/2012,59225
66036295810,10/1/2012,82028
66036295810,1/1/2013,14308
66036295810,4/1/2013,34157
66036295810,7/1/2013,54520
66036295810,10/1/2013,71938
66036295810,1/1/2014,14639
66036295810,4/1/2014,35414
66036295810,7/1/2014,55785
66036295810,10/1/2014,71760
66036295810,1/1/2015,16395
66036295810,4/1/2015,39268
66036295810,7/1/2015,62945
66036295810,10/1/2015,82201
66036295810,1/1/2016,18745
66036295810,4/1/2016,44809
66036295810,7/1/2016,70602
66036295810,10/1/2016,92883
66036295810,1/1/2017,23387
66036295810,4/1/2017,52587
66036295810,7/1/2017,80947
66036295810,10/1/2017,105027
66036295810,1/1/2018,25626
68478887361,10/1/2003,38963
68478887361,1/1/2004,6444
68478887361,7/1/2004,24139
68478887361,10/1/2004,32293
68478887361,1/1/2005,6166
68478887361,4/1/2005,16128
68478887361,10/1/2005,34713
68478887361,1/1/2006,5924
68478887361,4/1/2006,16252
68478887361,7/1/2006,28075
68478887361,10/1/2006,37563
68478887361,1/1/2007,7682
68478887361,4/1/2007,18682
68478887361,7/1/2007,28507
68478887361,10/1/2007,37004
68478887361,1/1/2008,6837
68478887361,4/1/2008,16946
68478887361,7/1/2008,26465
68478887361,10/1/2008,34333
68478887361,1/1/2009,15397
68478887361,4/1/2009,24856
68478887361,7/1/2009,6484
68478887361,10/1/2009,33244
68478887361,1/1/2010,17512
68478887361,4/1/2010,15675
68478887361,7/1/2010,25180
68478887361,10/1/2010,33226
68478887361,1/1/2011,6642
68478887361,4/1/2011,16277
68478887361,7/1/2011,25818
68478887361,10/1/2011,33538
68478887361,1/1/2012,6704
68478887361,4/1/2012,15699
68478887361,7/1/2012,25022
68478887361,10/1/2012,32780
68478887361,1/1/2013,6064
68478887361,4/1/2013,6066
68478887361,7/1/2013,23485
68478887361,10/1/2013,30818
68478887361,1/1/2014,5951
68478887361,4/1/2014,14192
68478887361,7/1/2014,48260
68478887361,10/1/2014,29686
68478887361,1/1/2015,5775
68478887361,4/1/2015,13970
68478887361,7/1/2015,22535
68478887361,10/1/2015,29948
68478887361,1/1/2016,6602
68478887361,4/1/2016,15923
68478887361,7/1/2016,24728
68478887361,10/1/2016,32201
68478887361,1/1/2017,6335
68478887361,1/1/2018,6034
66482568847,7/1/1996,2.1
66482568847,8/1/1996,3.7
66482568847,9/1/1996,5.3
66482568847,10/1/1996,3.5
66482568847,11/1/1996,3.5
66482568847,12/1/1996,-7.6
66482568847,1/1/1997,3.6
66482568847,2/1/1997,3.6
66482568847,3/1/1997,1.5
66482568847,4/1/1997,4.8
66482568847,5/1/1997,8.1
66482568847,6/1/1997,11.1
66482568847,7/1/1997,12.9
66482568847,8/1/1997,10.7
66482568847,9/1/1997,8.9
66482568847,10/1/1997,12
66482568847,11/1/1997,12.7
66482568847,12/1/1997,12.7
66482568847,1/1/1998,4.6
66482568847,2/1/1998,8.7
66482568847,3/1/1998,10.4
66482568847,4/1/1998,7.4
66482568847,5/1/1998,-0.6
66482568847,6/1/1998,2.4
66482568847,7/1/1998,13.3
66482568847,8/1/1998,3.8
66482568847,9/1/1998,-0.8
66482568847,10/1/1998,-4.5
66482568847,11/1/1998,-4.6
66482568847,12/1/1998,-5
66482568847,1/1/1999,-1.8
66482568847,2/1/1999,0.3
66482568847,3/1/1999,1
66482568847,4/1/1999,0.7
66482568847,5/1/1999,-1.7
66482568847,6/1/1999,-1.5
66482568847,7/1/1999,-3.2
66482568847,8/1/1999,-2.3
66482568847,9/1/1999,0.5
66482568847,10/1/1999,2
66482568847,11/1/1999,-3.5
66482568847,12/1/1999,3.5
66482568847,1/1/2000,5.5
66482568847,2/1/2000,7.4
66482568847,3/1/2000,9.1
66482568847,4/1/2000,5.4
66482568847,5/1/2000,7.1
66482568847,6/1/2000,5.9
66482568847,7/1/2000,6
66482568847,8/1/2000,5.3
66482568847,9/1/2000,7
66482568847,10/1/2000,5.5
66482568847,11/1/2000,3.2
66482568847,12/1/2000,3.6
66482568847,1/1/2001,-3
66482568847,2/1/2001,-4.8
66482568847,3/1/2001,-4.7
66482568847,4/1/2001,-8
66482568847,5/1/2001,-9.9
66482568847,6/1/2001,-8.9
66482568847,7/1/2001,-10.4
66482568847,8/1/2001,-12.7
66482568847,9/1/2001,-14.7
66482568847,10/1/2001,-12.7
66482568847,11/1/2001,-13.4
66482568847,12/1/2001,-13.7
66482568847,1/1/2002,-15.3
66482568847,2/1/2002,-14.4
66482568847,3/1/2002,-12
66482568847,4/1/2002,-9.2
66482568847,5/1/2002,-6.6
66482568847,6/1/2002,-6
66482568847,7/1/2002,-7.3
66482568847,8/1/2002,-5.5
66482568847,9/1/2002,-2.9
66482568847,10/1/2002,-0.8
66482568847,11/1/2002,1.7
66482568847,12/1/2002,-2.2
66482568847,1/1/2003,1.3
66482568847,2/1/2003,0.5
66482568847,3/1/2003,2.6
66482568847,4/1/2003,0.4
66482568847,5/1/2003,3.7
66482568847,6/1/2003,3.4
66482568847,7/1/2003,4.9
66482568847,8/1/2003,7.4
66482568847,9/1/2003,5.8
66482568847,10/1/2003,6.6
66482568847,11/1/2003,9.8
66482568847,12/1/2003,13.5
66482568847,1/1/2004,13.2
66482568847,2/1/2004,10.3
66482568847,3/1/2004,14.8
66482568847,4/1/2004,15.7
66482568847,5/1/2004,15
66482568847,6/1/2004,17.8
66482568847,7/1/2004,15.5
66482568847,8/1/2004,18
66482568847,9/1/2004,17.7
66482568847,10/1/2004,17
66482568847,11/1/2004,17.9
66482568847,12/1/2004,11.7
66482568847,1/1/2005,9.8
66482568847,2/1/2005,9.3
66482568847,3/1/2005,7.1
66482568847,4/1/2005,7.4
66482568847,5/1/2005,11.4
66482568847,6/1/2005,10.7
66482568847,7/1/2005,9.6
66482568847,8/1/2005,11.6
66482568847,9/1/2005,10.8
66482568847,10/1/2005,12.7
66482568847,11/1/2005,13.4
66482568847,12/1/2005,10.8
66482568847,1/1/2006,8.9
66482568847,2/1/2006,7.7
66482568847,3/1/2006,11.6
66482568847,4/1/2006,12.8
66482568847,5/1/2006,14.4
66482568847,6/1/2006,16.1
66482568847,7/1/2006,15.9
66482568847,8/1/2006,14.1
66482568847,9/1/2006,15.4
66482568847,10/1/2006,17.5
66482568847,11/1/2006,19.2
66482568847,12/1/2006,20.3
66482568847,1/1/2007,22
66482568847,2/1/2007,23.3
66482568847,3/1/2007,23.6
66482568847,4/1/2007,22.4
66482568847,5/1/2007,21.8
66482568847,6/1/2007,21.5
66482568847,7/1/2007,20.2
66482568847,8/1/2007,19.6
66482568847,9/1/2007,21
66482568847,10/1/2007,21.4
66482568847,11/1/2007,20.8
66482568847,12/1/2007,22.2
66482568847,1/1/2008,22.7
66482568847,2/1/2008,21.6
66482568847,3/1/2008,21.4
66482568847,4/1/2008,20
66482568847,5/1/2008,17.4
66482568847,6/1/2008,15
66482568847,7/1/2008,12.3
66482568847,8/1/2008,11.3
66482568847,9/1/2008,8.9
66482568847,10/1/2008,5.8
66482568847,11/1/2008,1.4
66482568847,12/1/2008,-5.1
66482568847,1/1/2009,-9.8
66482568847,2/1/2009,-15.4
66482568847,3/1/2009,-15.4
66482568847,4/1/2009,-10.5
66482568847,5/1/2009,-7.9
66482568847,6/1/2009,-6.1
66482568847,7/1/2009,-5.7
66482568847,8/1/2009,-3.6
66482568847,9/1/2009,0
66482568847,10/1/2009,1.4
66482568847,11/1/2009,4.1
66482568847,12/1/2009,3.4
66482568847,1/1/2010,2.9
66482568847,2/1/2010,4.8
66482568847,3/1/2010,7.1
66482568847,4/1/2010,7.2
66482568847,5/1/2010,4.5
66482568847,6/1/2010,4.4
66482568847,7/1/2010,5.1
66482568847,8/1/2010,5.3
66482568847,9/1/2010,6.3
66482568847,10/1/2010,5.1
66482568847,11/1/2010,5.9
66482568847,12/1/2010,7.7
66482568847,1/1/2011,0.9
66482568847,2/1/2011,2.6
66482568847,3/1/2011,2.5
66482568847,4/1/2011,1.4
66482568847,5/1/2011,1
66482568847,6/1/2011,1.2
66482568847,7/1/2011,1.9
66482568847,8/1/2011,0.4
66482568847,9/1/2011,-0.1
66482568847,10/1/2011,0
66482568847,11/1/2011,-1.6
66482568847,12/1/2011,-1.1
66482568847,1/1/2012,-2.4
66482568847,2/1/2012,-1.2
66482568847,3/1/2012,-1.6
66482568847,4/1/2012,-2.1
66482568847,5/1/2012,-2.1
66482568847,6/1/2012,-1.8
66482568847,7/1/2012,-4.2
66482568847,8/1/2012,-5.3
66482568847,9/1/2012,-6.6
66482568847,10/1/2012,-9.3
66482568847,11/1/2012,-6.3
66482568847,12/1/2012,-8.4
66482568847,1/1/2013,-6
66482568847,2/1/2013,-7.4
66482568847,3/1/2013,-7.6
66482568847,4/1/2013,-9
66482568847,5/1/2013,-4.6
66482568847,6/1/2013,-6.2
66482568847,7/1/2013,-5.1
66482568847,8/1/2013,-2.9
66482568847,9/1/2013,-2.2
66482568847,10/1/2013,0.4
66482568847,11/1/2013,-0.2
66482568847,12/1/2013,-0.3
66482568847,1/1/2014,3.1
66482568847,2/1/2014,3
66482568847,3/1/2014,3.6
66482568847,4/1/2014,6
66482568847,5/1/2014,3.8
66482568847,6/1/2014,4.7
66482568847,7/1/2014,3.6
66482568847,8/1/2014,3
66482568847,9/1/2014,2.6
66482568847,10/1/2014,3.8
66482568847,11/1/2014,4.7
66482568847,12/1/2014,3.4
66482568847,1/1/2015,4.3
66482568847,2/1/2015,3.8
66482568847,3/1/2015,4.7
66482568847,4/1/2015,4.7
66482568847,5/1/2015,4.5
66482568847,6/1/2015,4.1
66482568847,7/1/2015,4.9
66482568847,8/1/2015,5
66482568847,9/1/2015,3.2
66482568847,10/1/2015,4.7
66482568847,11/1/2015,5.6
66482568847,12/1/2015,4.7
66482568847,1/1/2016,3
66482568847,2/1/2016,3.2
66482568847,3/1/2016,3.2
66482568847,4/1/2016,1.9
66482568847,5/1/2016,2
66482568847,6/1/2016,3.2
66482568847,7/1/2016,2.2
66482568847,8/1/2016,2.8
66482568847,9/1/2016,3.4
66482568847,10/1/2016,2.8
66482568847,11/1/2016,1.4
66482568847,12/1/2016,3.1
66482568847,1/1/2017,4.8
66482568847,2/1/2017,4.6
66482568847,3/1/2017,4.7
66482568847,4/1/2017,6
66482568847,5/1/2017,5.1
66482568847,6/1/2017,5.5
66482568847,7/1/2017,6.5
66482568847,8/1/2017,5.5
66482568847,9/1/2017,6.5
66482568847,10/1/2017,6.5
66482568847,11/1/2017,7.9
66482568847,12/1/2017,9.2
66482568847,1/1/2018,18.6
66482568847,2/1/2018,16.3
66482568847,3/1/2018,16.7
66482568847,4/1/2018,13.2
66482568847,5/1/2018,12.8
66482568847,6/1/2018,11.4
66482568847,7/1/2018,11.3
66482568847,8/1/2018,8.5
67828901780,7/1/1996,26.1
67828901780,8/1/1996,27.4
67828901780,9/1/1996,21
67828901780,10/1/1996,22.4
67828901780,11/1/1996,23.5
67828901780,12/1/1996,16.8
67828901780,1/1/1997,18.7
67828901780,2/1/1997,30.5
67828901780,3/1/1997,32.8
67828901780,4/1/1997,32.6
67828901780,5/1/1997,28.4
67828901780,6/1/1997,28.8
67828901780,7/1/1997,23.1
67828901780,8/1/1997,23.7
67828901780,9/1/1997,22.7
67828901780,10/1/1997,19
67828901780,11/1/1997,20.4
67828901780,12/1/1997,15.3
67828901780,1/1/1998,18.3
67828901780,2/1/1998,21.9
67828901780,3/1/1998,18.7
67828901780,4/1/1998,18.3
67828901780,5/1/1998,19.9
67828901780,6/1/1998,19.6
67828901780,7/1/1998,19.8
67828901780,8/1/1998,18.4
67828901780,9/1/1998,21.6
67828901780,10/1/1998,21.6
67828901780,11/1/1998,17.2
67828901780,12/1/1998,18.7
67828901780,1/1/1999,21.3
67828901780,2/1/1999,11.8
67828901780,3/1/1999,16.4
67828901780,4/1/1999,15.9
67828901780,5/1/1999,15.7
67828901780,6/1/1999,15.3
67828901780,7/1/1999,16.5
67828901780,8/1/1999,16.6
67828901780,9/1/1999,17.4
67828901780,10/1/1999,16.2
67828901780,11/1/1999,14.8
67828901780,12/1/1999,17.7
67828901780,1/1/2000,12
67828901780,2/1/2000,17
67828901780,3/1/2000,18.3
67828901780,4/1/2000,16.2
67828901780,5/1/2000,14.3
67828901780,6/1/2000,12.7
67828901780,7/1/2000,16.7
67828901780,8/1/2000,15.5
67828901780,9/1/2000,13.8
67828901780,10/1/2000,14.3
67828901780,11/1/2000,17.8
67828901780,12/1/2000,15
67828901780,1/1/2001,9.8
67828901780,2/1/2001,0.3
67828901780,3/1/2001,-4.4
67828901780,4/1/2001,-5.5
67828901780,5/1/2001,-2.5
67828901780,6/1/2001,-2.1
67828901780,7/1/2001,-1.6
67828901780,8/1/2001,-1.6
67828901780,9/1/2001,-1.7
67828901780,10/1/2001,1.1
67828901780,11/1/2001,2.5
67828901780,12/1/2001,-1.3
67828901780,1/1/2002,-2.9
67828901780,2/1/2002,-9.1
67828901780,3/1/2002,-15.5
67828901780,4/1/2002,-10.9
67828901780,5/1/2002,-6.2
67828901780,6/1/2002,-3.8
67828901780,7/1/2002,-5.5
67828901780,8/1/2002,-5.5
67828901780,9/1/2002,-2
67828901780,10/1/2002,-3.4
67828901780,11/1/2002,-2.3
67828901780,12/1/2002,-0.6
67828901780,1/1/2003,-11.3
67828901780,2/1/2003,-1.3
67828901780,3/1/2003,2.1
67828901780,4/1/2003,4.6
67828901780,5/1/2003,3.2
67828901780,6/1/2003,5.2
67828901780,7/1/2003,1.5
67828901780,8/1/2003,-0.1
67828901780,9/1/2003,-3.7
67828901780,10/1/2003,-3.8
67828901780,11/1/2003,-5.7
67828901780,12/1/2003,-6.1
67828901780,1/1/2004,-5.3
67828901780,2/1/2004,-5.7
67828901780,3/1/2004,-6.3
67828901780,4/1/2004,-5.6
67828901780,5/1/2004,-3.2
67828901780,6/1/2004,-3.2
67828901780,7/1/2004,1.2
67828901780,8/1/2004,3.9
67828901780,9/1/2004,5.3
67828901780,10/1/2004,7.7
67828901780,11/1/2004,10.5
67828901780,12/1/2004,11.3
67828901780,1/1/2005,14
67828901780,2/1/2005,10.5
67828901780,3/1/2005,11.2
67828901780,4/1/2005,10.6
67828901780,5/1/2005,11.5
67828901780,6/1/2005,11.8
67828901780,7/1/2005,10.1
67828901780,8/1/2005,11.7
67828901780,9/1/2005,12.8
67828901780,10/1/2005,13.3
67828901780,11/1/2005,14.2
67828901780,12/1/2005,14.7
67828901780,1/1/2006,14.7
67828901780,2/1/2006,15.2
67828901780,3/1/2006,16.7
67828901780,4/1/2006,17.6
67828901780,5/1/2006,18.9
67828901780,6/1/2006,20.8
67828901780,7/1/2006,23.1
67828901780,8/1/2006,23.6
67828901780,9/1/2006,23.7
67828901780,10/1/2006,23.8
67828901780,11/1/2006,24.6
67828901780,12/1/2006,26.1
67828901780,1/1/2007,26.3
67828901780,2/1/2007,26.3
67828901780,3/1/2007,27
67828901780,4/1/2007,25.5
67828901780,5/1/2007,25.8
